-0.7, -0.3, 0.213931185271228
-0.7, -0.2, 0.260789439152323
-0.7, -0.1, 0.290049833749168
-0.7, 0, 0.3
-0.7, 0.1, 0.290049833749168
-0.7, 0.2, 0.260789439152323
-0.7, 0.3, 0.213931185271228
-0.7, 0.4, 0.152143788966211
-0.7, 0.5, 0.0788007830714048
-0.7, 0.6, -0.00232367392896904
-0.7, 0.7, -0.0873736058155841
-0.7, 0.8, -0.172707575956952
-0.7, 0.9, -0.255141933777059
-0.7, 1, -0.332120558828558
-0.7, 1.1, -0.401802720570113

-0.6, -1.1, -0.301802720570113
-0.6, -1, -0.232120558828558
-0.6, -0.9, -0.155141933777059
-0.6, -0.8, -0.0727075759569515
-0.6, -0.7, 0.0126263941844159
-0.6, -0.6, 0.0976763260710309
-0.6, -0.5, 0.178800783071405
-0.6, -0.4, 0.252143788966211
-0.6, -0.3, 0.313931185271228
-0.6, -0.2, 0.360789439152323
-0.6, -0.1, 0.390049833749168
-0.6, 0, 0.4
-0.6, 0.1, 0.390049833749168
-0.6, 0.2, 0.360789439152323
-0.6, 0.3, 0.313931185271228
-0.6, 0.4, 0.252143788966211
-0.6, 0.5, 0.178800783071405
-0.6, 0.6, 0.0976763260710309
-0.6, 0.7, 0.0126263941844159
-0.6, 0.8, -0.0727075759569515
-0.6, 0.9, -0.155141933777059
-0.6, 1, -0.232120558828558
-0.6, 1.1, -0.301802720570113

-0.5, -1.1, -0.201802720570113
-0.5, -1, -0.132120558828558
-0.5, -0.9, -0.0551419337770589
-0.5, -0.8, 0.0272924240430485
-0.5, -0.7, 0.112626394184416
-0.5, -0.6, 0.197676326071031
-0.5, -0.5, 0.278800783071405
-0.5, -0.4, 0.352143788966211
-0.5, -0.3, 0.413931185271228
-0.5, -0.2, 0.460789439152323
-0.5, -0.1, 0.490049833749168
-0.5, 0, 0.5
-0.5, 0.1, 0.490049833749168
-0.5, 0.2, 0.460789439152323
-0.5, 0.3, 0.413931185271228
-0.5, 0.4, 0.352143788966211
-0.5, 0.5, 0.278800783071405
-0.5, 0.6, 0.197676326071031
-0.5, 0.7, 0.112626394184416
-0.5, 0.8, 0.0272924240430485
-0.5, 0.9, -0.0551419337770589
-0.5, 1, -0.132120558828558
-0.5, 1.1, -0.201802720570113

-0.4, -1.1, -0.101802720570113
-0.4, -1, -0.0321205588285577
-0.4, -0.9, 0.0448580662229411
-0.4, -0.8, 0.127292424043049
-0.4, -0.7, 0.212626394184416
-0.4, -0.6, 0.297676326071031
-0.4, -0.5, 0.378800783071405
-0.4, -0.4, 0.452143788966211
-0.4, -0.3, 0.513931185271228
-0.4, -0.2, 0.560789439152323
-0.4, -0.1, 0.590049833749168
-0.4, 0, 0.6
-0.4, 0.1, 0.590049833749168
-0.4, 0.2, 0.560789439152323
-0.4, 0.3, 0.513931185271228
-0.4, 0.4, 0.452143788966211
-0.4, 0.5, 0.378800783071405
-0.4, 0.6, 0.297676326071031
-0.4, 0.7, 0.212626394184416
-0.4, 0.8, 0.127292424043049
-0.4, 0.9, 0.0448580662229411
-0.4, 1, -0.0321205588285577
-0.4, 1.1, -0.101802720570113

-0.3, -1.1, -0.00180272057011271
-0.3, -1, 0.0678794411714423
-0.3, -0.9, 0.144858066222941
-0.3, -0.8, 0.227292424043049
-0.3, -0.7, 0.312626394184416
-0.3, -0.6, 0.397676326071031
-0.3, -0.5, 0.478800783071405
-0.3, -0.4, 0.552143788966211
-0.3, -0.3, 0.613931185271228
-0.3, -0.2, 0.660789439152323
-0.3, -0.1, 0.690049833749168
-0.3, 0, 0.7
-0.3, 0.1, 0.690049833749168
-0.3, 0.2, 0.660789439152323
-0.3, 0.3, 0.613931185271228
-0.3, 0.4, 0.552143788966211
-0.3, 0.5, 0.478800783071405
-0.3, 0.6, 0.397676326071031
-0.3, 0.7, 0.312626394184416
-0.3, 0.8, 0.227292424043049
-0.3, 0.9, 0.144858066222941
-0.3, 1, 0.0678794411714423
-0.3, 1.1, -0.00180272057011271

-0.2, -1.1, 0.0981972794298873
-0.2, -1, 0.167879441171442
-0.2, -0.9, 0.244858066222941
-0.2, -0.8, 0.327292424043049
-0.2, -0.7, 0.412626394184416
-0.2, -0.6, 0.497676326071031
-0.2, -0.5, 0.578800783071405
-0.2, -0.4, 0.652143788966211
-0.2, -0.3, 0.713931185271228
-0.2, -0.2, 0.760789439152323
-0.2, -0.1, 0.790049833749168
-0.2, 0, 0.8
-0.2, 0.1, 0.790049833749168
-0.2, 0.2, 0.760789439152323
-0.2, 0.3, 0.713931185271228
-0.2, 0.4, 0.652143788966211
-0.2, 0.5, 0.578800783071405
-0.2, 0.6, 0.497676326071031
-0.2, 0.7, 0.412626394184416
-0.2, 0.8, 0.327292424043049
-0.2, 0.9, 0.244858066222941
-0.2, 1, 0.167879441171442
-0.2, 1.1, 0.0981972794298873

-0.1, -1.1, 0.198197279429887
-0.1, -1, 0.267879441171442
-0.1, -0.9, 0.344858066222941
-0.1, -0.8, 0.427292424043049
-0.1, -0.7, 0.512626394184416
-0.1, -0.6, 0.597676326071031
-0.1, -0.5, 0.678800783071405
-0.1, -0.4, 0.752143788966211
-0.1, -0.3, 0.813931185271228
-0.1, -0.2, 0.860789439152323
-0.1, -0.1, 0.890049833749168
-0.1, 0, 0.9
-0.1, 0.1, 0.890049833749168
-0.1, 0.2, 0.860789439152323
-0.1, 0.3, 0.813931185271228
-0.1, 0.4, 0.752143788966211
-0.1, 0.5, 0.678800783071405
-0.1, 0.6, 0.597676326071031
-0.1, 0.7, 0.512626394184416
-0.1, 0.8, 0.427292424043049
-0.1, 0.9, 0.344858066222941
-0.1, 1, 0.267879441171442
-0.1, 1.1, 0.198197279429887

0, -1.1, 0.298197279429887
0, -1, 0.367879441171442
0, -0.9, 0.444858066222941
0, -0.8, 0.527292424043049
0, -0.7, 0.612626394184416
0, -0.6, 0.697676326071031
0, -0.5, 0.778800783071405
0, -0.4, 0.852143788966211
0, -0.3, 0.913931185271228
0, -0.2, 0.960789439152323
0, -0.1, 0.990049833749168
0, 0, 1
0, 0.1, 0.990049833749168
0, 0.2, 0.960789439152323
0, 0.3, 0.913931185271228
0, 0.4, 0.852143788966211
0, 0.5, 0.778800783071405
0, 0.6, 0.697676326071031
0, 0.7, 0.612626394184416
0, 0.8, 0.527292424043049
0, 0.9, 0.444858066222941
0, 1, 0.367879441171442
0, 1.1, 0.298197279429887

0.1, -1.1, 0.398197279429887
0.1, -1, 0.467879441171442
0.1, -0.9, 0.544858066222941
0.1, -0.8, 0.627292424043049
0.1, -0.7, 0.712626394184416
0.1, -0.6, 0.797676326071031
0.1, -0.5, 0.878800783071405
0.1, -0.4, 0.952143788966211
0.1, -0.3, 1.01393118527123
0.1, -0.2, 1.06078943915232
0.1, -0.1, 1.09004983374917
0.1, 0, 1.1
0.1, 0.1, 1.09004983374917
0.1, 0.2, 1.06078943915232
0.1, 0.3, 1.01393118527123
0.1, 0.4, 0.952143788966211
0.1, 0.5, 0.878800783071405
0.1, 0.6, 0.797676326071031
0.1, 0.7, 0.712626394184416
0.1, 0.8, 0.627292424043049
0.1, 0.9, 0.544858066222941
0.1, 1, 0.467879441171442
0.1, 1.1, 0.398197279429887

0.2, -1.1, 0.498197279429887
0.2, -1, 0.567879441171442
0.2, -0.9, 0.644858066222941
0.2, -0.8, 0.727292424043049
0.2, -0.7, 0.812626394184416
0.2, -0.6, 0.897676326071031
0.2, -0.5, 0.978800783071405
0.2, -0.4, 1.05214378896621
0.2, -0.3, 1.11393118527123
0.2, -0.2, 1.16078943915232
0.2, -0.1, 1.19004983374917
0.2, 0, 1.2
0.2, 0.1, 1.19004983374917
0.2, 0.2, 1.16078943915232
0.2, 0.3, 1.11393118527123
0.2, 0.4, 1.05214378896621
0.2, 0.5, 0.978800783071405
0.2, 0.6, 0.897676326071031
0.2, 0.7, 0.812626394184416
0.2, 0.8, 0.727292424043049
0.2, 0.9, 0.644858066222941
0.2, 1, 0.567879441171442
0.2, 1.1, 0.498197279429887

0.3, -1.1, 0.598197279429887
0.3, -1, 0.667879441171442
0.3, -0.9, 0.744858066222941
0.3, -0.8, 0.827292424043049
0.3, -0.7, 0.912626394184416
0.3, -0.6, 0.997676326071031
0.3, -0.5, 1.0788007830714
0.3, -0.4, 1.15214378896621
0.3, -0.3, 1.21393118527123
0.3, -0.2, 1.26078943915232
0.3, -0.1, 1.29004983374917
0.3, 0, 1.3
0.3, 0.1, 1.29004983374917
0.3, 0.2, 1.26078943915232
0.3, 0.3, 1.21393118527123
0.3, 0.4, 1.15214378896621
0.3, 0.5, 1.0788007830714
0.3, 0.6, 0.997676326071031
0.3, 0.7, 0.912626394184416
0.3, 0.8, 0.827292424043049
0.3, 0.9, 0.744858066222941
0.3, 1, 0.667879441171442
0.3, 1.1, 0.598197279429887

0.4, -1.1, 0.698197279429887
0.4, -1, 0.767879441171442
0.4, -0.9, 0.844858066222941
0.4, -0.8, 0.927292424043049
0.4, -0.7, 1.01262639418442
0.4, -0.6, 1.09767632607103
0.4, -0.5, 1.1788007830714
0.4, -0.4, 1.25214378896621
0.4, -0.3, 1.31393118527123
0.4, -0.2, 1.36078943915232
0.4, -0.1, 1.39004983374917
0.4, 0, 1.4
0.4, 0.1, 1.39004983374917
0.4, 0.2, 1.36078943915232
0.4, 0.3, 1.31393118527123
0.4, 0.4, 1.25214378896621
0.4, 0.5, 1.1788007830714
0.4, 0.6, 1.09767632607103
0.4, 0.7, 1.01262639418442
0.4, 0.8, 0.927292424043049
0.4, 0.9, 0.844858066222941
0.4, 1, 0.767879441171442
0.4, 1.1, 0.698197279429887

0.5, -1.1, 0.798197279429887
0.5, -1, 0.867879441171442
0.5, -0.9, 0.944858066222941
0.5, -0.8, 1.02729242404305
0.5, -0.7, 1.11262639418442
0.5, -0.6, 1.19767632607103
0.5, -0.5, 1.2788007830714
0.5, -0.4, 1.35214378896621
0.5, -0.3, 1.41393118527123
0.5, -0.2, 1.46078943915232
0.5, -0.1, 1.49004983374917
0.5, 0, 1.5
0.5, 0.1, 1.49004983374917
0.5, 0.2, 1.46078943915232
0.5, 0.3, 1.41393118527123
0.5, 0.4, 1.35214378896621
0.5, 0.5, 1.2788007830714
0.5, 0.6, 1.19767632607103
0.5, 0.7, 1.11262639418442
0.5, 0.8, 1.02729242404305
0.5, 0.9, 0.944858066222941
0.5, 1, 0.867879441171442
0.5, 1.1, 0.798197279429887

0.6, -1.1, 0.898197279429887
0.6, -1, 0.967879441171442
0.6, -0.9, 1.04485806622294
0.6, -0.8, 1.12729242404305
0.6, -0.7, 1.21262639418442
0.6, -0.6, 1.29767632607103
0.6, -0.5, 1.37880078307141
0.6, -0.4, 1.45214378896621
0.6, -0.3, 1.51393118527123
0.6, -0.2, 1.56078943915232
0.6, -0.1, 1.59004983374917
0.6, 0, 1.6
0.6, 0.1, 1.59004983374917
0.6, 0.2, 1.56078943915232
0.6, 0.3, 1.51393118527123
0.6, 0.4, 1.45214378896621
0.6, 0.5, 1.37880078307141
0.6, 0.6, 1.29767632607103
0.6, 0.7, 1.21262639418442
0.6, 0.8, 1.12729242404305
0.6, 0.9, 1.04485806622294
0.6, 1, 0.967879441171442
0.6, 1.1, 0.898197279429887

0.7, -1.1, 0.998197279429887
0.7, -1, 1.06787944117144
0.7, -0.9, 1.14485806622294
0.7, -0.8, 1.22729242404305
0.7, -0.7, 1.31262639418442
0.7, -0.6, 1.39767632607103
0.7, -0.5, 1.4788007830714
0.7, -0.4, 1.55214378896621
0.7, -0.3, 1.61393118527123
0.7, -0.2, 1.66078943915232
0.7, -0.1, 1.69004983374917
0.7, 0, 1.7
0.7, 0.1, 1.69004983374917
0.7, 0.2, 1.66078943915232
0.7, 0.3, 1.61393118527123
0.7, 0.4, 1.55214378896621
0.7, 0.5, 1.4788007830714
0.7, 0.6, 1.39767632607103
0.7, 0.7, 1.31262639418442
0.7, 0.8, 1.22729242404305
0.7, 0.9, 1.14485806622294
0.7, 1, 1.06787944117144
0.7, 1.1, 0.998197279429887

0.8, -1.1, 1.09819727942989
0.8, -1, 1.16787944117144
0.8, -0.9, 1.24485806622294
0.8, -0.8, 1.32729242404305
0.8, -0.7, 1.41262639418442
0.8, -0.6, 1.49767632607103
0.8, -0.5, 1.5788007830714
0.8, -0.4, 1.65214378896621
0.8, -0.3, 1.71393118527123
0.8, -0.2, 1.76078943915232
0.8, -0.1, 1.79004983374917
0.8, 0, 1.8
0.8, 0.1, 1.79004983374917
0.8, 0.2, 1.76078943915232
0.8, 0.3, 1.71393118527123
0.8, 0.4, 1.65214378896621
0.8, 0.5, 1.5788007830714
0.8, 0.6, 1.49767632607103
0.8, 0.7, 1.41262639418442
0.8, 0.8, 1.32729242404305
0.8, 0.9, 1.24485806622294
0.8, 1, 1.16787944117144
0.8, 1.1, 1.09819727942989

0.9, -1.1, 1.19819727942989
0.9, -1, 1.26787944117144
0.9, -0.9, 1.34485806622294
0.9, -0.8, 1.42729242404305
0.9, -0.7, 1.51262639418442
0.9, -0.6, 1.59767632607103
0.9, -0.5, 1.6788007830714
0.9, -0.4, 1.75214378896621
0.9, -0.3, 1.81393118527123
0.9, -0.2, 1.86078943915232
0.9, -0.1, 1.89004983374917
0.9, 0, 1.9
0.9, 0.1, 1.89004983374917
0.9, 0.2, 1.86078943915232
0.9, 0.3, 1.81393118527123
0.9, 0.4, 1.75214378896621
0.9, 0.5, 1.6788007830714
0.9, 0.6, 1.59767632607103
0.9, 0.7, 1.51262639418442
0.9, 0.8, 1.42729242404305
0.9, 0.9, 1.34485806622294
0.9, 1, 1.26787944117144
0.9, 1.1, 1.19819727942989

1, -1.1, 1.29819727942989
1, -1, 1.36787944117144
1, -0.9, 1.44485806622294
1, -0.8, 1.52729242404305
1, -0.7, 1.61262639418442
1, -0.6, 1.69767632607103
1, -0.5, 1.7788007830714
1, -0.4, 1.85214378896621
1, -0.3, 1.91393118527123
1, -0.2, 1.96078943915232
1, -0.1, 1.99004983374917
1, 0, 2
1, 0.1, 1.99004983374917
1, 0.2, 1.96078943915232
1, 0.3, 1.91393118527123
1, 0.4, 1.85214378896621
1, 0.5, 1.7788007830714
1, 0.6, 1.69767632607103
1, 0.7, 1.61262639418442
1, 0.8, 1.52729242404305
1, 0.9, 1.44485806622294
1, 1, 1.36787944117144
1, 1.1, 1.29819727942989

1.1, -1.1, 1.39819727942989
1.1, -1, 1.46787944117144
1.1, -0.9, 1.54485806622294
1.1, -0.8, 1.62729242404305
1.1, -0.7, 1.71262639418442
1.1, -0.6, 1.79767632607103
1.1, -0.5, 1.87880078307141
1.1, -0.4, 1.95214378896621
1.1, -0.3, 2.01393118527123
1.1, -0.2, 2.06078943915232
1.1, -0.1, 2.09004983374917
1.1, 0, 2.1
1.1, 0.1, 2.09004983374917
1.1, 0.2, 2.06078943915232
1.1, 0.3, 2.01393118527123
1.1, 0.4, 1.95214378896621
1.1, 0.5, 1.87880078307141
1.1, 0.6, 1.79767632607103
1.1, 0.7, 1.71262639418442
1.1, 0.8, 1.62729242404305
1.1, 0.9, 1.54485806622294
1.1, 1, 1.46787944117144
1.1, 1.1, 1.39819727942989

