-0.8784755000,	0.0077109593,	0.4930000000,	-0.0089137283,	1.0000000000,	-0.0151175520,	0.4930000000
-0.8779820000,	0.0077020380,	0.4940000000,	-0.0089288283,	1.0000000000,	-0.0151000615,	0.4940000000
-0.8774875000,	0.0076931017,	0.4950000000,	-0.0089439109,	1.0000000000,	-0.0150825415,	0.4950000000
-0.8769920000,	0.0076841502,	0.4960000000,	-0.0089589759,	1.0000000000,	-0.0150649919,	0.4960000000
-0.8764955000,	0.0076751837,	0.4970000000,	-0.0089740233,	1.0000000000,	-0.0150474129,	0.4970000000
-0.8759980000,	0.0076662021,	0.4980000000,	-0.0089890531,	1.0000000000,	-0.0150298043,	0.4980000000
-0.8754995000,	0.0076572056,	0.4990000000,	-0.0090040652,	1.0000000000,	-0.0150121663,	0.4990000000
-0.8750000000,	0.0076481940,	0.5000000000,	-0.0090190597,	1.0000000000,	-0.0149944988,	0.5000000000
-0.8744995000,	0.0076391674,	0.5010000000,	-0.0090340365,	1.0000000000,	-0.0149768020,	0.5010000000
-0.8739980000,	0.0076301259,	0.5020000000,	-0.0090489956,	1.0000000000,	-0.0149590758,	0.5020000000
-0.8734955000,	0.0076210694,	0.5030000000,	-0.0090639369,	1.0000000000,	-0.0149413204,	0.5030000000
-0.8729920000,	0.0076119980,	0.5040000000,	-0.0090788605,	1.0000000000,	-0.0149235356,	0.5040000000
-0.8724875000,	0.0076029117,	0.5050000000,	-0.0090937662,	1.0000000000,	-0.0149057216,	0.5050000000
-0.8719820000,	0.0075938105,	0.5060000000,	-0.0091086541,	1.0000000000,	-0.0148878784,	0.5060000000
-0.8714755000,	0.0075846944,	0.5070000000,	-0.0091235241,	1.0000000000,	-0.0148700061,	0.5070000000
-0.8709680000,	0.0075755634,	0.5080000000,	-0.0091383762,	1.0000000000,	-0.0148521046,	0.5080000000
-0.8704595000,	0.0075664176,	0.5090000000,	-0.0091532104,	1.0000000000,	-0.0148341740,	0.5090000000
-0.8699500000,	0.0075572570,	0.5100000000,	-0.0091680266,	1.0000000000,	-0.0148162143,	0.5100000000
-0.8694395000,	0.0075480816,	0.5110000000,	-0.0091828248,	1.0000000000,	-0.0147982256,	0.5110000000
-0.8689280000,	0.0075388914,	0.5120000000,	-0.0091976050,	1.0000000000,	-0.0147802079,	0.5120000000
-0.8684155000,	0.0075296864,	0.5130000000,	-0.0092123672,	1.0000000000,	-0.0147621613,	0.5130000000
-0.8679020000,	0.0075204666,	0.5140000000,	-0.0092271112,	1.0000000000,	-0.0147440857,	0.5140000000
-0.8673875000,	0.0075112321,	0.5150000000,	-0.0092418372,	1.0000000000,	-0.0147259812,	0.5150000000
-0.8668720000,	0.0075019829,	0.5160000000,	-0.0092565451,	1.0000000000,	-0.0147078479,	0.5160000000
-0.8663555000,	0.0074927190,	0.5170000000,	-0.0092712348,	1.0000000000,	-0.0146896858,	0.5170000000
-0.8658380000,	0.0074834404,	0.5180000000,	-0.0092859063,	1.0000000000,	-0.0146714949,	0.5180000000
-0.8653195000,	0.0074741472,	0.5190000000,	-0.0093005595,	1.0000000000,	-0.0146532752,	0.5190000000
-0.8648000000,	0.0074648393,	0.5200000000,	-0.0093151946,	1.0000000000,	-0.0146350268,	0.5200000000
-0.8642795000,	0.0074555168,	0.5210000000,	-0.0093298113,	1.0000000000,	-0.0146167498,	0.5210000000
-0.8637580000,	0.0074461797,	0.5220000000,	-0.0093444098,	1.0000000000,	-0.0145984441,	0.5220000000
-0.8632355000,	0.0074368280,	0.5230000000,	-0.0093589899,	1.0000000000,	-0.0145801098,	0.5230000000
-0.8627120000,	0.0074274617,	0.5240000000,	-0.0093735516,	1.0000000000,	-0.0145617469,	0.5240000000
-0.8621875000,	0.0074180809,	0.5250000000,	-0.0093880950,	1.0000000000,	-0.0145433556,	0.5250000000
-0.8616620000,	0.0074086855,	0.5260000000,	-0.0094026199,	1.0000000000,	-0.0145249357,	0.5260000000
-0.8611355000,	0.0073992756,	0.5270000000,	-0.0094171264,	1.0000000000,	-0.0145064873,	0.5270000000
-0.8606080000,	0.0073898512,	0.5280000000,	-0.0094316144,	1.0000000000,	-0.0144880106,	0.5280000000
-0.8600795000,	0.0073804124,	0.5290000000,	-0.0094460839,	1.0000000000,	-0.0144695054,	0.5290000000
-0.8595500000,	0.0073709591,	0.5300000000,	-0.0094605349,	1.0000000000,	-0.0144509719,	0.5300000000
-0.8590195000,	0.0073614913,	0.5310000000,	-0.0094749673,	1.0000000000,	-0.0144324101,	0.5310000000
-0.8584880000,	0.0073520091,	0.5320000000,	-0.0094893811,	1.0000000000,	-0.0144138200,	0.5320000000
-0.8579555000,	0.0073425125,	0.5330000000,	-0.0095037763,	1.0000000000,	-0.0143952017,	0.5330000000
-0.8574220000,	0.0073330016,	0.5340000000,	-0.0095181529,	1.0000000000,	-0.0143765552,	0.5340000000
-0.8568875000,	0.0073234762,	0.5350000000,	-0.0095325107,	1.0000000000,	-0.0143578805,	0.5350000000
-0.8563520000,	0.0073139365,	0.5360000000,	-0.0095468499,	1.0000000000,	-0.0143391777,	0.5360000000
-0.8558155000,	0.0073043825,	0.5370000000,	-0.0095611704,	1.0000000000,	-0.0143204467,	0.5370000000
-0.8552780000,	0.0072948142,	0.5380000000,	-0.0095754721,	1.0000000000,	-0.0143016878,	0.5380000000
-0.8547395000,	0.0072852316,	0.5390000000,	-0.0095897550,	1.0000000000,	-0.0142829008,	0.5390000000
-0.8542000000,	0.0072756347,	0.5400000000,	-0.0096040190,	1.0000000000,	-0.0142640858,	0.5400000000
-0.8536595000,	0.0072660235,	0.5410000000,	-0.0096182643,	1.0000000000,	-0.0142452428,	0.5410000000
-0.8531180000,	0.0072563981,	0.5420000000,	-0.0096324907,	1.0000000000,	-0.0142263720,	0.5420000000
-0.8525755000,	0.0072467585,	0.5430000000,	-0.0096466981,	1.0000000000,	-0.0142074733,	0.5430000000
-0.8520320000,	0.0072371047,	0.5440000000,	-0.0096608867,	1.0000000000,	-0.0141885467,	0.5440000000
-0.8514875000,	0.0072274367,	0.5450000000,	-0.0096750563,	1.0000000000,	-0.0141695924,	0.5450000000
-0.8509420000,	0.0072177546,	0.5460000000,	-0.0096892069,	1.0000000000,	-0.0141506103,	0.5460000000
-0.8503955000,	0.0072080583,	0.5470000000,	-0.0097033385,	1.0000000000,	-0.0141316004,	0.5470000000
-0.8498480000,	0.0071983479,	0.5480000000,	-0.0097174510,	1.0000000000,	-0.0141125629,	0.5480000000
-0.8492995000,	0.0071886234,	0.5490000000,	-0.0097315445,	1.0000000000,	-0.0140934978,	0.5490000000
-0.8487500000,	0.0071788848,	0.5500000000,	-0.0097456189,	1.0000000000,	-0.0140744050,	0.5500000000
-0.8481995000,	0.0071691321,	0.5510000000,	-0.0097596742,	1.0000000000,	-0.0140552846,	0.5510000000
-0.8476480000,	0.0071593654,	0.5520000000,	-0.0097737104,	1.0000000000,	-0.0140361367,	0.5520000000
-0.8470955000,	0.0071495847,	0.5530000000,	-0.0097877273,	1.0000000000,	-0.0140169613,	0.5530000000
-0.8465420000,	0.0071397900,	0.5540000000,	-0.0098017251,	1.0000000000,	-0.0139977585,	0.5540000000
-0.8459875000,	0.0071299813,	0.5550000000,	-0.0098157036,	1.0000000000,	-0.0139785282,	0.5550000000
-0.8454320000,	0.0071201586,	0.5560000000,	-0.0098296629,	1.0000000000,	-0.0139592705,	0.5560000000
-0.8448755000,	0.0071103219,	0.5570000000,	-0.0098436029,	1.0000000000,	-0.0139399855,	0.5570000000
-0.8443180000,	0.0071004714,	0.5580000000,	-0.0098575235,	1.0000000000,	-0.0139206732,	0.5580000000
-0.8437595000,	0.0070906069,	0.5590000000,	-0.0098714249,	1.0000000000,	-0.0139013336,	0.5590000000
-0.8432000000,	0.0070807285,	0.5600000000,	-0.0098853068,	1.0000000000,	-0.0138819668,	0.5600000000
-0.8426395000,	0.0070708362,	0.5610000000,	-0.0098991694,	1.0000000000,	-0.0138625727,	0.5610000000
-0.8420780000,	0.0070609301,	0.5620000000,	-0.0099130126,	1.0000000000,	-0.0138431515,	0.5620000000
-0.8415155000,	0.0070510102,	0.5630000000,	-0.0099268363,	1.0000000000,	-0.0138237032,	0.5630000000
-0.8409520000,	0.0070410765,	0.5640000000,	-0.0099406405,	1.0000000000,	-0.0138042278,	0.5640000000
-0.8403875000,	0.0070311289,	0.5650000000,	-0.0099544252,	1.0000000000,	-0.0137847254,	0.5650000000
-0.8398220000,	0.0070211676,	0.5660000000,	-0.0099681904,	1.0000000000,	-0.0137651960,	0.5660000000
-0.8392555000,	0.0070111925,	0.5670000000,	-0.0099819361,	1.0000000000,	-0.0137456396,	0.5670000000
-0.8386880000,	0.0070012037,	0.5680000000,	-0.0099956621,	1.0000000000,	-0.0137260562,	0.5680000000
-0.8381195000,	0.0069912012,	0.5690000000,	-0.0100093686,	1.0000000000,	-0.0137064460,	0.5690000000
-0.8375500000,	0.0069811850,	0.5700000000,	-0.0100230554,	1.0000000000,	-0.0136868089,	0.5700000000
-0.8369795000,	0.0069711551,	0.5710000000,	-0.0100367225,	1.0000000000,	-0.0136671450,	0.5710000000
-0.8364080000,	0.0069611115,	0.5720000000,	-0.0100503700,	1.0000000000,	-0.0136474543,	0.5720000000
-0.8358355000,	0.0069510543,	0.5730000000,	-0.0100639977,	1.0000000000,	-0.0136277369,	0.5730000000
-0.8352620000,	0.0069409835,	0.5740000000,	-0.0100776057,	1.0000000000,	-0.0136079928,	0.5740000000
-0.8346875000,	0.0069308991,	0.5750000000,	-0.0100911939,	1.0000000000,	-0.0135882220,	0.5750000000
-0.8341120000,	0.0069208011,	0.5760000000,	-0.0101047623,	1.0000000000,	-0.0135684247,	0.5760000000
-0.8335355000,	0.0069106896,	0.5770000000,	-0.0101183109,	1.0000000000,	-0.0135486007,	0.5770000000
-0.8329580000,	0.0069005645,	0.5780000000,	-0.0101318397,	1.0000000000,	-0.0135287502,	0.5780000000
-0.8323795000,	0.0068904259,	0.5790000000,	-0.0101453486,	1.0000000000,	-0.0135088732,	0.5790000000
-0.8318000000,	0.0068802738,	0.5800000000,	-0.0101588375,	1.0000000000,	-0.0134889697,	0.5800000000
-0.8312195000,	0.0068701082,	0.5810000000,	-0.0101723066,	1.0000000000,	-0.0134690398,	0.5810000000
-0.8306380000,	0.0068599292,	0.5820000000,	-0.0101857557,	1.0000000000,	-0.0134490835,	0.5820000000
-0.8300555000,	0.0068497367,	0.5830000000,	-0.0101991848,	1.0000000000,	-0.0134291008,	0.5830000000
-0.8294720000,	0.0068395308,	0.5840000000,	-0.0102125939,	1.0000000000,	-0.0134090919,	0.5840000000
-0.8288875000,	0.0068293115,	0.5850000000,	-0.0102259829,	1.0000000000,	-0.0133890567,	0.5850000000
-0.8283020000,	0.0068190788,	0.5860000000,	-0.0102393519,	1.0000000000,	-0.0133689952,	0.5860000000
-0.8277155000,	0.0068088328,	0.5870000000,	-0.0102527008,	1.0000000000,	-0.0133489076,	0.5870000000
-0.8271280000,	0.0067985734,	0.5880000000,	-0.0102660296,	1.0000000000,	-0.0133287938,	0.5880000000
-0.8265395000,	0.0067883007,	0.5890000000,	-0.0102793383,	1.0000000000,	-0.0133086539,	0.5890000000
-0.8259500000,	0.0067780147,	0.5900000000,	-0.0102926268,	1.0000000000,	-0.0132884879,	0.5900000000
-0.8253595000,	0.0067677154,	0.5910000000,	-0.0103058950,	1.0000000000,	-0.0132682959,	0.5910000000
-0.8247680000,	0.0067574029,	0.5920000000,	-0.0103191431,	1.0000000000,	-0.0132480779,	0.5920000000
-0.8241755000,	0.0067470771,	0.5930000000,	-0.0103323710,	1.0000000000,	-0.0132278339,	0.5930000000
-0.8235820000,	0.0067367381,	0.5940000000,	-0.0103455785,	1.0000000000,	-0.0132075640,	0.5940000000
-0.8229875000,	0.0067263860,	0.5950000000,	-0.0103587658,	1.0000000000,	-0.0131872683,	0.5950000000
-0.8223920000,	0.0067160206,	0.5960000000,	-0.0103719327,	1.0000000000,	-0.0131669467,	0.5960000000
-0.8217955000,	0.0067056421,	0.5970000000,	-0.0103850793,	1.0000000000,	-0.0131465994,	0.5970000000
-0.8211980000,	0.0066952504,	0.5980000000,	-0.0103982056,	1.0000000000,	-0.0131262262,	0.5980000000
-0.8205995000,	0.0066848457,	0.5990000000,	-0.0104113114,	1.0000000000,	-0.0131058274,	0.5990000000
-0.8200000000,	0.0066744278,	0.6000000000,	-0.0104243968,	1.0000000000,	-0.0130854029,	0.6000000000
-0.8193995000,	0.0066639969,	0.6010000000,	-0.0104374617,	1.0000000000,	-0.0130649527,	0.6010000000
-0.8187980000,	0.0066535529,	0.6020000000,	-0.0104505062,	1.0000000000,	-0.0130444770,	0.6020000000
-0.8181955000,	0.0066430958,	0.6030000000,	-0.0104635302,	1.0000000000,	-0.0130239757,	0.6030000000
-0.8175920000,	0.0066326258,	0.6040000000,	-0.0104765336,	1.0000000000,	-0.0130034489,	0.6040000000
-0.8169875000,	0.0066221428,	0.6050000000,	-0.0104895165,	1.0000000000,	-0.0129828966,	0.6050000000
-0.8163820000,	0.0066116468,	0.6060000000,	-0.0105024789,	1.0000000000,	-0.0129623189,	0.6060000000
-0.8157755000,	0.0066011378,	0.6070000000,	-0.0105154206,	1.0000000000,	-0.0129417158,	0.6070000000
-0.8151680000,	0.0065906159,	0.6080000000,	-0.0105283417,	1.0000000000,	-0.0129210873,	0.6080000000
-0.8145595000,	0.0065800811,	0.6090000000,	-0.0105412421,	1.0000000000,	-0.0129004335,	0.6090000000
-0.8139500000,	0.0065695334,	0.6100000000,	-0.0105541219,	1.0000000000,	-0.0128797545,	0.6100000000
-0.8133395000,	0.0065589728,	0.6110000000,	-0.0105669809,	1.0000000000,	-0.0128590502,	0.6110000000
-0.8127280000,	0.0065483994,	0.6120000000,	-0.0105798192,	1.0000000000,	-0.0128383207,	0.6120000000
-0.8121155000,	0.0065378132,	0.6130000000,	-0.0105926368,	1.0000000000,	-0.0128175661,	0.6130000000
-0.8115020000,	0.0065272142,	0.6140000000,	-0.0106054336,	1.0000000000,	-0.0127967864,	0.6140000000
-0.8108875000,	0.0065166023,	0.6150000000,	-0.0106182096,	1.0000000000,	-0.0127759816,	0.6150000000
-0.8102720000,	0.0065059777,	0.6160000000,	-0.0106309647,	1.0000000000,	-0.0127551518,	0.6160000000
-0.8096555000,	0.0064953404,	0.6170000000,	-0.0106436990,	1.0000000000,	-0.0127342970,	0.6170000000
-0.8090380000,	0.0064846903,	0.6180000000,	-0.0106564124,	1.0000000000,	-0.0127134172,	0.6180000000
-0.8084195000,	0.0064740275,	0.6190000000,	-0.0106691049,	1.0000000000,	-0.0126925125,	0.6190000000
-0.8078000000,	0.0064633521,	0.6200000000,	-0.0106817765,	1.0000000000,	-0.0126715830,	0.6200000000
-0.8071795000,	0.0064526640,	0.6210000000,	-0.0106944271,	1.0000000000,	-0.0126506287,	0.6210000000
-0.8065580000,	0.0064419632,	0.6220000000,	-0.0107070568,	1.0000000000,	-0.0126296496,	0.6220000000
-0.8059355000,	0.0064312499,	0.6230000000,	-0.0107196654,	1.0000000000,	-0.0126086457,	0.6230000000
-0.8053120000,	0.0064205239,	0.6240000000,	-0.0107322531,	1.0000000000,	-0.0125876171,	0.6240000000
-0.8046875000,	0.0064097853,	0.6250000000,	-0.0107448196,	1.0000000000,	-0.0125665639,	0.6250000000
-0.8040620000,	0.0063990342,	0.6260000000,	-0.0107573651,	1.0000000000,	-0.0125454861,	0.6260000000
-0.8034355000,	0.0063882706,	0.6270000000,	-0.0107698895,	1.0000000000,	-0.0125243837,	0.6270000000
-0.8028080000,	0.0063774944,	0.6280000000,	-0.0107823928,	1.0000000000,	-0.0125032567,	0.6280000000
-0.8021795000,	0.0063667058,	0.6290000000,	-0.0107948749,	1.0000000000,	-0.0124821053,	0.6290000000
-0.8015500000,	0.0063559047,	0.6300000000,	-0.0108073358,	1.0000000000,	-0.0124609294,	0.6300000000
-0.8009195000,	0.0063450911,	0.6310000000,	-0.0108197755,	1.0000000000,	-0.0124397291,	0.6310000000
-0.8002880000,	0.0063342651,	0.6320000000,	-0.0108321940,	1.0000000000,	-0.0124185044,	0.6320000000
-0.7996555000,	0.0063234267,	0.6330000000,	-0.0108445913,	1.0000000000,	-0.0123972554,	0.6330000000
-0.7990220000,	0.0063125759,	0.6340000000,	-0.0108569673,	1.0000000000,	-0.0123759821,	0.6340000000
-0.7983875000,	0.0063017128,	0.6350000000,	-0.0108693219,	1.0000000000,	-0.0123546846,	0.6350000000
-0.7977520000,	0.0062908373,	0.6360000000,	-0.0108816553,	1.0000000000,	-0.0123333629,	0.6360000000
-0.7971155000,	0.0062799495,	0.6370000000,	-0.0108939673,	1.0000000000,	-0.0123120170,	0.6370000000
-0.7964780000,	0.0062690493,	0.6380000000,	-0.0109062580,	1.0000000000,	-0.0122906470,	0.6380000000
-0.7958395000,	0.0062581369,	0.6390000000,	-0.0109185272,	1.0000000000,	-0.0122692529,	0.6390000000
-0.7952000000,	0.0062472123,	0.6400000000,	-0.0109307751,	1.0000000000,	-0.0122478348,	0.6400000000
-0.7945595000,	0.0062362754,	0.6410000000,	-0.0109430015,	1.0000000000,	-0.0122263927,	0.6410000000
-0.7939180000,	0.0062253263,	0.6420000000,	-0.0109552064,	1.0000000000,	-0.0122049267,	0.6420000000
-0.7932755000,	0.0062143649,	0.6430000000,	-0.0109673898,	1.0000000000,	-0.0121834367,	0.6430000000
-0.7926320000,	0.0062033915,	0.6440000000,	-0.0109795517,	1.0000000000,	-0.0121619229,	0.6440000000
-0.7919875000,	0.0061924058,	0.6450000000,	-0.0109916921,	1.0000000000,	-0.0121403853,	0.6450000000
-0.7913420000,	0.0061814081,	0.6460000000,	-0.0110038109,	1.0000000000,	-0.0121188239,	0.6460000000
-0.7906955000,	0.0061703982,	0.6470000000,	-0.0110159082,	1.0000000000,	-0.0120972387,	0.6470000000
-0.7900480000,	0.0061593762,	0.6480000000,	-0.0110279838,	1.0000000000,	-0.0120756298,	0.6480000000
-0.7893995000,	0.0061483422,	0.6490000000,	-0.0110400378,	1.0000000000,	-0.0120539973,	0.6490000000
-0.7887500000,	0.0061372962,	0.6500000000,	-0.0110520702,	1.0000000000,	-0.0120323412,	0.6500000000
-0.7880995000,	0.0061262381,	0.6510000000,	-0.0110640808,	1.0000000000,	-0.0120106615,	0.6510000000
-0.7874480000,	0.0061151680,	0.6520000000,	-0.0110760698,	1.0000000000,	-0.0119889583,	0.6520000000
-0.7867955000,	0.0061040859,	0.6530000000,	-0.0110880370,	1.0000000000,	-0.0119672316,	0.6530000000
-0.7861420000,	0.0060929919,	0.6540000000,	-0.0110999825,	1.0000000000,	-0.0119454815,	0.6540000000
-0.7854875000,	0.0060818859,	0.6550000000,	-0.0111119062,	1.0000000000,	-0.0119237079,	0.6550000000
-0.7848320000,	0.0060707681,	0.6560000000,	-0.0111238081,	1.0000000000,	-0.0119019110,	0.6560000000
-0.7841755000,	0.0060596383,	0.6570000000,	-0.0111356882,	1.0000000000,	-0.0118800908,	0.6570000000
-0.7835180000,	0.0060484967,	0.6580000000,	-0.0111475464,	1.0000000000,	-0.0118582474,	0.6580000000
-0.7828595000,	0.0060373432,	0.6590000000,	-0.0111593828,	1.0000000000,	-0.0118363807,	0.6590000000
-0.7822000000,	0.0060261779,	0.6600000000,	-0.0111711973,	1.0000000000,	-0.0118144908,	0.6600000000
-0.7815395000,	0.0060150008,	0.6610000000,	-0.0111829899,	1.0000000000,	-0.0117925778,	0.6610000000
-0.7808780000,	0.0060038119,	0.6620000000,	-0.0111947605,	1.0000000000,	-0.0117706416,	0.6620000000
-0.7802155000,	0.0059926113,	0.6630000000,	-0.0112065092,	1.0000000000,	-0.0117486824,	0.6630000000
-0.7795520000,	0.0059813989,	0.6640000000,	-0.0112182359,	1.0000000000,	-0.0117267003,	0.6640000000
-0.7788875000,	0.0059701748,	0.6650000000,	-0.0112299406,	1.0000000000,	-0.0117046951,	0.6650000000
-0.7782220000,	0.0059589390,	0.6660000000,	-0.0112416233,	1.0000000000,	-0.0116826670,	0.6660000000
-0.7775555000,	0.0059476915,	0.6670000000,	-0.0112532839,	1.0000000000,	-0.0116606160,	0.6670000000
-0.7768880000,	0.0059364324,	0.6680000000,	-0.0112649224,	1.0000000000,	-0.0116385422,	0.6680000000
-0.7762195000,	0.0059251617,	0.6690000000,	-0.0112765389,	1.0000000000,	-0.0116164456,	0.6690000000
-0.7755500000,	0.0059138793,	0.6700000000,	-0.0112881332,	1.0000000000,	-0.0115943263,	0.6700000000
-0.7748795000,	0.0059025854,	0.6710000000,	-0.0112997054,	1.0000000000,	-0.0115721842,	0.6710000000
-0.7742080000,	0.0058912799,	0.6720000000,	-0.0113112554,	1.0000000000,	-0.0115500195,	0.6720000000
-0.7735355000,	0.0058799629,	0.6730000000,	-0.0113227832,	1.0000000000,	-0.0115278321,	0.6730000000
-0.7728620000,	0.0058686343,	0.6740000000,	-0.0113342889,	1.0000000000,	-0.0115056222,	0.6740000000
-0.7721875000,	0.0058572943,	0.6750000000,	-0.0113457723,	1.0000000000,	-0.0114833897,	0.6750000000
-0.7715120000,	0.0058459428,	0.6760000000,	-0.0113572334,	1.0000000000,	-0.0114611347,	0.6760000000
-0.7708355000,	0.0058345798,	0.6770000000,	-0.0113686722,	1.0000000000,	-0.0114388573,	0.6770000000
-0.7701580000,	0.0058232054,	0.6780000000,	-0.0113800888,	1.0000000000,	-0.0114165575,	0.6780000000
-0.7694795000,	0.0058118196,	0.6790000000,	-0.0113914830,	1.0000000000,	-0.0113942353,	0.6790000000
-0.7688000000,	0.0058004224,	0.6800000000,	-0.0114028549,	1.0000000000,	-0.0113718909,	0.6800000000
-0.7681195000,	0.0057890139,	0.6810000000,	-0.0114142045,	1.0000000000,	-0.0113495241,	0.6810000000
-0.7674380000,	0.0057775940,	0.6820000000,	-0.0114255316,	1.0000000000,	-0.0113271351,	0.6820000000
-0.7667555000,	0.0057661628,	0.6830000000,	-0.0114368363,	1.0000000000,	-0.0113047239,	0.6830000000
-0.7660720000,	0.0057547203,	0.6840000000,	-0.0114481186,	1.0000000000,	-0.0112822906,	0.6840000000
-0.7653875000,	0.0057432666,	0.6850000000,	-0.0114593784,	1.0000000000,	-0.0112598352,	0.6850000000
-0.7647020000,	0.0057318016,	0.6860000000,	-0.0114706158,	1.0000000000,	-0.0112373577,	0.6860000000
-0.7640155000,	0.0057203253,	0.6870000000,	-0.0114818307,	1.0000000000,	-0.0112148582,	0.6870000000
-0.7633280000,	0.0057088379,	0.6880000000,	-0.0114930230,	1.0000000000,	-0.0111923368,	0.6880000000
-0.7626395000,	0.0056973393,	0.6890000000,	-0.0115041928,	1.0000000000,	-0.0111697934,	0.6890000000
-0.7619500000,	0.0056858295,	0.6900000000,	-0.0115153400,	1.0000000000,	-0.0111472282,	0.6900000000
-0.7612595000,	0.0056743086,	0.6910000000,	-0.0115264647,	1.0000000000,	-0.0111246411,	0.6910000000
-0.7605680000,	0.0056627766,	0.6920000000,	-0.0115375667,	1.0000000000,	-0.0111020322,	0.6920000000
-0.7598755000,	0.0056512334,	0.6930000000,	-0.0115486461,	1.0000000000,	-0.0110794016,	0.6930000000
-0.7591820000,	0.0056396793,	0.6940000000,	-0.0115597028,	1.0000000000,	-0.0110567493,	0.6940000000
-0.7584875000,	0.0056281140,	0.6950000000,	-0.0115707369,	1.0000000000,	-0.0110340754,	0.6950000000
-0.7577920000,	0.0056165378,	0.6960000000,	-0.0115817483,	1.0000000000,	-0.0110113798,	0.6960000000
-0.7570955000,	0.0056049505,	0.6970000000,	-0.0115927370,	1.0000000000,	-0.0109886627,	0.6970000000
-0.7563980000,	0.0055933523,	0.6980000000,	-0.0116037029,	1.0000000000,	-0.0109659240,	0.6980000000
-0.7556995000,	0.0055817431,	0.6990000000,	-0.0116146460,	1.0000000000,	-0.0109431639,	0.6990000000
-0.7550000000,	0.0055701230,	0.7000000000,	-0.0116255664,	1.0000000000,	-0.0109203823,	0.7000000000
-0.7542995000,	0.0055584920,	0.7010000000,	-0.0116364640,	1.0000000000,	-0.0108975794,	0.7010000000
-0.7535980000,	0.0055468500,	0.7020000000,	-0.0116473388,	1.0000000000,	-0.0108747551,	0.7020000000
-0.7528955000,	0.0055351973,	0.7030000000,	-0.0116581907,	1.0000000000,	-0.0108519095,	0.7030000000
-0.7521920000,	0.0055235337,	0.7040000000,	-0.0116690197,	1.0000000000,	-0.0108290426,	0.7040000000
-0.7514875000,	0.0055118592,	0.7050000000,	-0.0116798259,	1.0000000000,	-0.0108061546,	0.7050000000
-0.7507820000,	0.0055001740,	0.7060000000,	-0.0116906091,	1.0000000000,	-0.0107832453,	0.7060000000
-0.7500755000,	0.0054884780,	0.7070000000,	-0.0117013694,	1.0000000000,	-0.0107603150,	0.7070000000
-0.7493680000,	0.0054767712,	0.7080000000,	-0.0117121068,	1.0000000000,	-0.0107373636,	0.7080000000
-0.7486595000,	0.0054650538,	0.7090000000,	-0.0117228212,	1.0000000000,	-0.0107143912,	0.7090000000
-0.7479500000,	0.0054533256,	0.7100000000,	-0.0117335126,	1.0000000000,	-0.0106913977,	0.7100000000
-0.7472395000,	0.0054415867,	0.7110000000,	-0.0117441810,	1.0000000000,	-0.0106683834,	0.7110000000
-0.7465280000,	0.0054298372,	0.7120000000,	-0.0117548263,	1.0000000000,	-0.0106453481,	0.7120000000
-0.7458155000,	0.0054180771,	0.7130000000,	-0.0117654486,	1.0000000000,	-0.0106222920,	0.7130000000
-0.7451020000,	0.0054063063,	0.7140000000,	-0.0117760478,	1.0000000000,	-0.0105992151,	0.7140000000
-0.7443875000,	0.0053945250,	0.7150000000,	-0.0117866239,	1.0000000000,	-0.0105761174,	0.7150000000
-0.7436720000,	0.0053827330,	0.7160000000,	-0.0117971769,	1.0000000000,	-0.0105529991,	0.7160000000
-0.7429555000,	0.0053709306,	0.7170000000,	-0.0118077068,	1.0000000000,	-0.0105298600,	0.7170000000
-0.7422380000,	0.0053591176,	0.7180000000,	-0.0118182135,	1.0000000000,	-0.0105067004,	0.7180000000
-0.7415195000,	0.0053472942,	0.7190000000,	-0.0118286970,	1.0000000000,	-0.0104835201,	0.7190000000
-0.7408000000,	0.0053354602,	0.7200000000,	-0.0118391573,	1.0000000000,	-0.0104603194,	0.7200000000
-0.7400795000,	0.0053236158,	0.7210000000,	-0.0118495944,	1.0000000000,	-0.0104370981,	0.7210000000
-0.7393580000,	0.0053117610,	0.7220000000,	-0.0118600083,	1.0000000000,	-0.0104138564,	0.7220000000
-0.7386355000,	0.0052998958,	0.7230000000,	-0.0118703989,	1.0000000000,	-0.0103905943,	0.7230000000
-0.7379120000,	0.0052880202,	0.7240000000,	-0.0118807662,	1.0000000000,	-0.0103673119,	0.7240000000
-0.7371875000,	0.0052761343,	0.7250000000,	-0.0118911102,	1.0000000000,	-0.0103440092,	0.7250000000
-0.7364620000,	0.0052642380,	0.7260000000,	-0.0119014309,	1.0000000000,	-0.0103206862,	0.7260000000
-0.7357355000,	0.0052523314,	0.7270000000,	-0.0119117282,	1.0000000000,	-0.0102973430,	0.7270000000
-0.7350080000,	0.0052404145,	0.7280000000,	-0.0119220022,	1.0000000000,	-0.0102739796,	0.7280000000
-0.7342795000,	0.0052284874,	0.7290000000,	-0.0119322528,	1.0000000000,	-0.0102505961,	0.7290000000
-0.7335500000,	0.0052165500,	0.7300000000,	-0.0119424800,	1.0000000000,	-0.0102271925,	0.7300000000
-0.7328195000,	0.0052046024,	0.7310000000,	-0.0119526838,	1.0000000000,	-0.0102037689,	0.7310000000
-0.7320880000,	0.0051926446,	0.7320000000,	-0.0119628641,	1.0000000000,	-0.0101803254,	0.7320000000
-0.7313555000,	0.0051806767,	0.7330000000,	-0.0119730210,	1.0000000000,	-0.0101568619,	0.7330000000
